timestamp,arbitration_id,extended,remote,error,dlc,data
1714010738.4213827,0xcfff148,1,0,0,8,vgXvBLIDAP8=
1714010738.4613805,0xcfff048,1,0,0,8,ugcAAOUAOQA=
1714010738.4713783,0xcfff148,1,0,0,8,vgXpBLIDAP8=
1714010738.4813824,0xcfff248,1,0,0,8,HgarBwkA+wE=
1714010738.4913936,0xcfff348,1,0,0,8,CAABAgkAKgA=
1714010738.5014043,0xcfff448,1,0,0,8,AAAAAF4AAAA=
1714010738.5019767,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010738.5113757,0xcfff048,1,0,0,8,CQcAAOUAOQA=
1714010738.5119483,0xcfffc48,1,0,0,8,EgAAAAAAAAA=
1714010738.5213606,0xcfff148,1,0,0,8,vgXcBLIDAP8=
1714010738.5613623,0xcfff048,1,0,0,8,WQcAAOUAlgA=
1714010738.5713637,0xcfff148,1,0,0,8,vgX4BLIDAP8=
1714010738.5813599,0xcfff248,1,0,0,8,/wWqBwkA+gE=
1714010738.5913723,0xcfff348,1,0,0,8,BwAAAgkAKAA=
1714010738.6013782,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010738.6019516,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010738.6113706,0xcfff048,1,0,0,8,nQYAAOUAbgA=
1714010738.611939,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010738.621363,0xcfff148,1,0,0,8,vgXbBLMDAP8=
1714010738.661366,0xcfff048,1,0,0,8,mgYAAOUAbgA=
1714010738.6713676,0xcfff148,1,0,0,8,vgXvBLIDAP8=
1714010738.6813498,0xcfff248,1,0,0,8,DQasBwkA+wE=
1714010738.6913717,0xcfff348,1,0,0,8,CAAAAggAKAA=
1714010738.7013707,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010738.701951,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010738.711364,0xcfff048,1,0,0,8,HAcAAOYAbgA=
1714010738.7119389,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010738.7213502,0xcfff148,1,0,0,8,vgXrBLIDAP8=
1714010738.7613392,0xcfff048,1,0,0,8,iQYAAOUAlgA=
1714010738.7713335,0xcfff148,1,0,0,8,vgXvBLIDAP8=
1714010738.7813323,0xcfff248,1,0,0,8,/AWsBwkA+wE=
1714010738.7913363,0xcfff348,1,0,0,8,CQD8AQkAKgA=
1714010738.8013592,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010738.8019354,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010738.8113425,0xcfff048,1,0,0,8,xgcAAOYAlgA=
1714010738.8119118,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010738.821349,0xcfff148,1,0,0,8,vgX3BLMDAP8=
1714010738.8313453,0xcfff548,1,0,0,8,qgU5AzwHAP8=
1714010738.861346,0xcfff048,1,0,0,8,TwcAAOYAlgA=
1714010738.8721435,0xcfff148,1,0,0,8,vgXpBLMDAP8=
1714010738.8813198,0xcfff248,1,0,0,8,9AWrBwkA+QE=
1714010738.891348,0xcfff348,1,0,0,8,CAD+AQgAKgA=
1714010738.9028263,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010738.9034014,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010738.9113371,0xcfff048,1,0,0,8,pgcAAOUAlgA=
1714010738.9119117,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010738.9213376,0xcfff148,1,0,0,8,vgX/BLMDAP8=
1714010738.9613414,0xcfff048,1,0,0,8,dAcAAOUAPwA=
1714010738.9713182,0xcfff148,1,0,0,8,vgXtBLMDAP8=
1714010738.9813292,0xcfff248,1,0,0,8,EwasBwkA+wE=
1714010738.9913127,0xcfff348,1,0,0,8,CQD/AQkAKgA=
1714010739.001349,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.0019267,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.0113337,0xcfff048,1,0,0,8,VgcAAOUAPwA=
1714010739.0119028,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.021324,0xcfff148,1,0,0,8,vgUBBbMDAP8=
1714010739.0613368,0xcfff048,1,0,0,8,bwcAAOYAPwA=
1714010739.071322,0xcfff148,1,0,0,8,vgX1BLMDAP8=
1714010739.0813005,0xcfff248,1,0,0,8,vAWsBwkA+QE=
1714010739.0913084,0xcfff348,1,0,0,8,BwD/AQkAKgA=
1714010739.1013286,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.101901,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.1113167,0xcfff048,1,0,0,8,ygYAAOUAvgA=
1714010739.1118906,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.1213014,0xcfff148,1,0,0,8,vgUMBbMDAP8=
1714010739.1613061,0xcfff048,1,0,0,8,VAcAAOUAvgA=
1714010739.1713142,0xcfff148,1,0,0,8,vgUABbMDAP8=
1714010739.1812987,0xcfff248,1,0,0,8,0wWuBwkA+wE=
1714010739.191308,0xcfff348,1,0,0,8,BwD+AQgAKgA=
1714010739.2016623,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.2022395,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.211317,0xcfff048,1,0,0,8,igYAAOUAvgA=
1714010739.211884,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.2213025,0xcfff148,1,0,0,8,vgX9BLMDAP8=
1714010739.262468,0xcfff048,1,0,0,8,CggLAOYAXgA=
1714010739.271293,0xcfff148,1,0,0,8,vgUFBbMDAP8=
1714010739.2812746,0xcfff248,1,0,0,8,SQauBwkA/AE=
1714010739.2927334,0xcfff348,1,0,0,8,BwD/AQkAKgA=
1714010739.3012986,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.301877,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.311285,0xcfff048,1,0,0,8,vwc1AIsBXgA=
1714010739.3118603,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.3212948,0xcfff148,1,0,0,8,vgXsBLMDAP8=
1714010739.3612847,0xcfff048,1,0,0,8,tAdaAI8BXgA=
1714010739.3712811,0xcfff148,1,0,0,8,vgUwBbMDAP8=
1714010739.3812757,0xcfff248,1,0,0,8,UAasBwcA9gE=
1714010739.3912842,0xcfff348,1,0,0,8,CAAAAgkAKgA=
1714010739.4013124,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.4018774,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.4112747,0xcfff048,1,0,0,8,5gd5AIIBXgA=
1714010739.4118388,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.4212704,0xcfff148,1,0,0,8,vgU7BbMDAP8=
1714010739.461306,0xcfff048,1,0,0,8,kweKADUBZgA=
1714010739.471306,0xcfff148,1,0,0,8,vgVZBbMDAP8=
1714010739.481267,0xcfff248,1,0,0,8,fQatBwkA+QE=
1714010739.4912796,0xcfff348,1,0,0,8,CAABAgkAKgA=
1714010739.5012853,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.501864,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.511258,0xcfff048,1,0,0,8,QAiXACUBawA=
1714010739.5118363,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.5212667,0xcfff148,1,0,0,8,vgVIBbMDAP8=
1714010739.561273,0xcfff048,1,0,0,8,lwm3AKoBcwA=
1714010739.5712645,0xcfff148,1,0,0,8,vgVEBbMDAP8=
1714010739.5812852,0xcfff248,1,0,0,8,KQesBwkA+QE=
1714010739.5912867,0xcfff348,1,0,0,8,BwD/AQgAKAA=
1714010739.601304,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.6018708,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.6112785,0xcfff048,1,0,0,8,IgvVAIsBYgA=
1714010739.611836,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.621263,0xcfff148,1,0,0,8,vgUxBbMDAP8=
1714010739.661242,0xcfff048,1,0,0,8,CQ3yAKcBngA=
1714010739.6712558,0xcfff148,1,0,0,8,vgUpBbMDAP8=
1714010739.6812484,0xcfff248,1,0,0,8,PgmuBwkA+QE=
1714010739.691259,0xcfff348,1,0,0,8,CAD/AQcAKAA=
1714010739.70127,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.7018433,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.711249,0xcfff048,1,0,0,8,xA8EAd8BswA=
1714010739.7118227,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.7212465,0xcfff148,1,0,0,8,vgXMBLMDAP8=
1714010739.7612355,0xcfff048,1,0,0,8,pRMUAQQCxAA=
1714010739.7712176,0xcfff148,1,0,0,8,vgV0BLMDAP8=
1714010739.7812252,0xcfff248,1,0,0,8,DQ2sBwYA9gE=
1714010739.7912407,0xcfff348,1,0,0,8,CQD7AQkAKAA=
1714010739.801254,0xcfff448,1,0,0,8,AAAAAF0AAAA=
1714010739.8018334,0xcfffb48,1,0,0,8,CQAAAAAAAAA=
1714010739.811235,0xcfff048,1,0,0,8,jRUjAYYByAA=
1714010739.8118014,0xcfffc48,1,0,0,8,CQAAAAAAAAA=
1714010739.8215647,0xcfff148,1,0,0,8,vgVwBLMDAP8=
1714010739.8321376,0xcfff548,1,0,0,8,qgU5AzwHAP8=
1714010739.8612158,0xcfff048,1,0,0,8,UBYuAXMByAA=
1714010739.8712194,0xcfff148,1,0,0,8,vgV4BLMDAP8=
1714010739.8812096,0xcfff248,1,0,0,8,hg2uBwgA9AE=
